[2025-07-02 15:42:26,726 - INFO]: Listing CASIA-B
[2025-07-02 15:42:55,712 - WARNING]: CASIA-B/005/nm-06/162/005-nm-06-162-004.png has no data.
[2025-07-02 15:42:55,712 - WARNING]: CASIA-B/005/nm-06/162/005-nm-06-162-005.png has no data.
[2025-07-02 15:42:55,718 - INFO]: Saved 51 valid frames to CASIA-B-pkl/005/nm-06/126/126.pkl.
[2025-07-02 15:42:55,719 - INFO]: Saved 45 valid frames to CASIA-B-pkl/005/nm-06/144/144.pkl.
[2025-07-02 15:42:55,744 - INFO]: Saved 86 valid frames to CASIA-B-pkl/005/nm-06/054/054.pkl.
[2025-07-02 15:42:55,798 - INFO]: Saved 71 valid frames to CASIA-B-pkl/005/nm-06/162/162.pkl.
[2025-07-02 15:42:55,822 - INFO]: Saved 76 valid frames to CASIA-B-pkl/005/nm-06/180/180.pkl.
[2025-07-02 15:42:55,920 - INFO]: Saved 105 valid frames to CASIA-B-pkl/006/bg-01/000/000.pkl.
[2025-07-02 15:42:55,974 - INFO]: Saved 71 valid frames to CASIA-B-pkl/006/bg-01/054/054.pkl.
[2025-07-02 15:42:55,989 - INFO]: Saved 105 valid frames to CASIA-B-pkl/006/bg-01/018/018.pkl.
[2025-07-02 15:42:55,991 - INFO]: Saved 48 valid frames to CASIA-B-pkl/006/bg-01/072/072.pkl.
[2025-07-02 15:42:56,030 - INFO]: Saved 42 valid frames to CASIA-B-pkl/006/bg-01/090/090.pkl.
[2025-07-02 15:42:56,034 - INFO]: Saved 36 valid frames to CASIA-B-pkl/006/bg-01/108/108.pkl.
[2025-07-02 15:42:56,071 - INFO]: Saved 55 valid frames to CASIA-B-pkl/006/bg-01/126/126.pkl.
[2025-07-02 15:42:56,080 - INFO]: Saved 109 valid frames to CASIA-B-pkl/006/bg-01/036/036.pkl.
[2025-07-02 15:42:56,112 - INFO]: Saved 59 valid frames to CASIA-B-pkl/006/bg-01/144/144.pkl.
[2025-07-02 15:42:56,122 - INFO]: Saved 57 valid frames to CASIA-B-pkl/006/bg-01/162/162.pkl.
[2025-07-02 15:42:56,168 - INFO]: Saved 64 valid frames to CASIA-B-pkl/006/bg-01/180/180.pkl.
[2025-07-02 15:42:56,227 - INFO]: Saved 85 valid frames to CASIA-B-pkl/006/bg-02/000/000.pkl.
[2025-07-02 15:42:56,301 - INFO]: Saved 49 valid frames to CASIA-B-pkl/006/bg-02/072/072.pkl.
[2025-07-02 15:42:56,308 - INFO]: Saved 91 valid frames to CASIA-B-pkl/006/bg-02/018/018.pkl.
[2025-07-02 15:42:56,313 - INFO]: Saved 70 valid frames to CASIA-B-pkl/006/bg-02/054/054.pkl.
[2025-07-02 15:42:56,324 - INFO]: Saved 87 valid frames to CASIA-B-pkl/006/bg-02/036/036.pkl.
[2025-07-02 15:42:56,358 - INFO]: Saved 43 valid frames to CASIA-B-pkl/006/bg-02/090/090.pkl.
[2025-07-02 15:42:56,361 - INFO]: Saved 41 valid frames to CASIA-B-pkl/006/bg-02/108/108.pkl.
[2025-07-02 15:42:56,394 - INFO]: Saved 65 valid frames to CASIA-B-pkl/006/bg-02/126/126.pkl.
[2025-07-02 15:42:56,427 - INFO]: Saved 76 valid frames to CASIA-B-pkl/006/bg-02/144/144.pkl.
[2025-07-02 15:42:56,474 - INFO]: Saved 73 valid frames to CASIA-B-pkl/006/bg-02/162/162.pkl.
[2025-07-02 15:42:56,521 - INFO]: Saved 78 valid frames to CASIA-B-pkl/006/bg-02/180/180.pkl.
[2025-07-02 15:42:56,541 - INFO]: Saved 82 valid frames to CASIA-B-pkl/006/cl-01/000/000.pkl.
[2025-07-02 15:42:56,592 - INFO]: Saved 82 valid frames to CASIA-B-pkl/006/cl-01/018/018.pkl.
[2025-07-02 15:42:56,612 - INFO]: Saved 48 valid frames to CASIA-B-pkl/006/cl-01/072/072.pkl.
[2025-07-02 15:42:56,632 - INFO]: Saved 78 valid frames to CASIA-B-pkl/006/cl-01/036/036.pkl.
[2025-07-02 15:42:56,655 - INFO]: Saved 47 valid frames to CASIA-B-pkl/006/cl-01/090/090.pkl.
[2025-07-02 15:42:56,663 - INFO]: Saved 71 valid frames to CASIA-B-pkl/006/cl-01/054/054.pkl.
[2025-07-02 15:42:56,672 - INFO]: Saved 46 valid frames to CASIA-B-pkl/006/cl-01/108/108.pkl.
[2025-07-02 15:42:56,718 - INFO]: Saved 69 valid frames to CASIA-B-pkl/006/cl-01/126/126.pkl.
[2025-07-02 15:42:56,757 - INFO]: Saved 71 valid frames to CASIA-B-pkl/006/cl-01/144/144.pkl.
[2025-07-02 15:42:56,771 - INFO]: Saved 72 valid frames to CASIA-B-pkl/006/cl-01/162/162.pkl.
[2025-07-02 15:42:56,792 - INFO]: Saved 71 valid frames to CASIA-B-pkl/006/cl-01/180/180.pkl.
[2025-07-02 15:42:56,874 - INFO]: Saved 88 valid frames to CASIA-B-pkl/006/cl-02/000/000.pkl.
[2025-07-02 15:42:56,942 - INFO]: Saved 73 valid frames to CASIA-B-pkl/006/cl-02/054/054.pkl.
[2025-07-02 15:42:56,947 - INFO]: Saved 50 valid frames to CASIA-B-pkl/006/cl-02/072/072.pkl.
[2025-07-02 15:42:56,958 - INFO]: Saved 93 valid frames to CASIA-B-pkl/006/cl-02/018/018.pkl.
[2025-07-02 15:42:56,970 - INFO]: Saved 89 valid frames to CASIA-B-pkl/006/cl-02/036/036.pkl.
[2025-07-02 15:42:57,004 - INFO]: Saved 47 valid frames to CASIA-B-pkl/006/cl-02/108/108.pkl.
[2025-07-02 15:42:57,011 - INFO]: Saved 47 valid frames to CASIA-B-pkl/006/cl-02/090/090.pkl.
[2025-07-02 15:42:57,047 - INFO]: Saved 72 valid frames to CASIA-B-pkl/006/cl-02/126/126.pkl.
[2025-07-02 15:42:57,084 - INFO]: Saved 88 valid frames to CASIA-B-pkl/006/cl-02/144/144.pkl.
[2025-07-02 15:42:57,137 - INFO]: Saved 86 valid frames to CASIA-B-pkl/006/cl-02/162/162.pkl.
[2025-07-02 15:42:57,176 - INFO]: Saved 91 valid frames to CASIA-B-pkl/006/cl-02/180/180.pkl.
[2025-07-02 15:42:57,187 - INFO]: Saved 81 valid frames to CASIA-B-pkl/006/nm-01/000/000.pkl.
[2025-07-02 15:42:57,236 - INFO]: Saved 81 valid frames to CASIA-B-pkl/006/nm-01/018/018.pkl.
[2025-07-02 15:42:57,269 - INFO]: Saved 52 valid frames to CASIA-B-pkl/006/nm-01/072/072.pkl.
[2025-07-02 15:42:57,300 - INFO]: Saved 81 valid frames to CASIA-B-pkl/006/nm-01/036/036.pkl.
[2025-07-02 15:42:57,302 - INFO]: Saved 47 valid frames to CASIA-B-pkl/006/nm-01/090/090.pkl.
[2025-07-02 15:42:57,329 - INFO]: Saved 42 valid frames to CASIA-B-pkl/006/nm-01/108/108.pkl.
[2025-07-02 15:42:57,337 - INFO]: Saved 75 valid frames to CASIA-B-pkl/006/nm-01/054/054.pkl.
[2025-07-02 15:42:57,361 - INFO]: Saved 45 valid frames to CASIA-B-pkl/006/nm-01/126/126.pkl.
[2025-07-02 15:42:57,371 - INFO]: Saved 51 valid frames to CASIA-B-pkl/006/nm-01/144/144.pkl.
[2025-07-02 15:42:57,405 - INFO]: Saved 53 valid frames to CASIA-B-pkl/006/nm-01/162/162.pkl.
[2025-07-02 15:42:57,413 - INFO]: Saved 52 valid frames to CASIA-B-pkl/006/nm-01/180/180.pkl.
[2025-07-02 15:42:57,522 - INFO]: Saved 90 valid frames to CASIA-B-pkl/006/nm-02/000/000.pkl.
[2025-07-02 15:42:57,578 - INFO]: Saved 73 valid frames to CASIA-B-pkl/006/nm-02/054/054.pkl.
[2025-07-02 15:42:57,593 - INFO]: Saved 104 valid frames to CASIA-B-pkl/006/nm-02/018/018.pkl.
[2025-07-02 15:42:57,598 - INFO]: Saved 50 valid frames to CASIA-B-pkl/006/nm-02/072/072.pkl.
[2025-07-02 15:42:57,633 - INFO]: Saved 95 valid frames to CASIA-B-pkl/006/nm-02/036/036.pkl.
[2025-07-02 15:42:57,638 - INFO]: Saved 43 valid frames to CASIA-B-pkl/006/nm-02/090/090.pkl.
[2025-07-02 15:42:57,654 - INFO]: Saved 39 valid frames to CASIA-B-pkl/006/nm-02/126/126.pkl.
[2025-07-02 15:42:57,654 - INFO]: Saved 47 valid frames to CASIA-B-pkl/006/nm-02/108/108.pkl.
[2025-07-02 15:42:57,698 - INFO]: Saved 42 valid frames to CASIA-B-pkl/006/nm-02/162/162.pkl.
[2025-07-02 15:42:57,707 - INFO]: Saved 48 valid frames to CASIA-B-pkl/006/nm-02/144/144.pkl.
[2025-07-02 15:42:57,724 - INFO]: Saved 48 valid frames to CASIA-B-pkl/006/nm-02/180/180.pkl.
[2025-07-02 15:42:57,884 - INFO]: Saved 75 valid frames to CASIA-B-pkl/006/nm-03/054/054.pkl.
[2025-07-02 15:42:57,961 - INFO]: Saved 52 valid frames to CASIA-B-pkl/006/nm-03/072/072.pkl.
[2025-07-02 15:42:57,980 - INFO]: Saved 155 valid frames to CASIA-B-pkl/006/nm-03/000/000.pkl.
[2025-07-02 15:42:57,981 - WARNING]: CASIA-B/006/nm-03/108/006-nm-03-108-079.png has no data.
[2025-07-02 15:42:58,023 - INFO]: Saved 44 valid frames to CASIA-B-pkl/006/nm-03/090/090.pkl.
[2025-07-02 15:42:58,050 - INFO]: Saved 49 valid frames to CASIA-B-pkl/006/nm-03/108/108.pkl.
[2025-07-02 15:42:58,100 - INFO]: Saved 61 valid frames to CASIA-B-pkl/006/nm-03/126/126.pkl.
[2025-07-02 15:42:58,124 - INFO]: Saved 163 valid frames to CASIA-B-pkl/006/nm-03/018/018.pkl.
[2025-07-02 15:42:58,133 - INFO]: Saved 62 valid frames to CASIA-B-pkl/006/nm-03/144/144.pkl.
[2025-07-02 15:42:58,177 - INFO]: Saved 156 valid frames to CASIA-B-pkl/006/nm-03/036/036.pkl.
[2025-07-02 15:42:58,203 - INFO]: Saved 67 valid frames to CASIA-B-pkl/006/nm-03/162/162.pkl.
[2025-07-02 15:42:58,247 - INFO]: Saved 75 valid frames to CASIA-B-pkl/006/nm-03/180/180.pkl.
[2025-07-02 15:42:58,345 - INFO]: Saved 107 valid frames to CASIA-B-pkl/006/nm-04/000/000.pkl.
[2025-07-02 15:42:58,407 - INFO]: Saved 72 valid frames to CASIA-B-pkl/006/nm-04/054/054.pkl.
[2025-07-02 15:42:58,423 - INFO]: Saved 51 valid frames to CASIA-B-pkl/006/nm-04/072/072.pkl.
[2025-07-02 15:42:58,437 - INFO]: Saved 115 valid frames to CASIA-B-pkl/006/nm-04/018/018.pkl.
[2025-07-02 15:42:58,465 - INFO]: Saved 43 valid frames to CASIA-B-pkl/006/nm-04/090/090.pkl.
[2025-07-02 15:42:58,477 - INFO]: Saved 109 valid frames to CASIA-B-pkl/006/nm-04/036/036.pkl.
[2025-07-02 15:42:58,483 - INFO]: Saved 48 valid frames to CASIA-B-pkl/006/nm-04/108/108.pkl.
[2025-07-02 15:42:58,523 - INFO]: Saved 67 valid frames to CASIA-B-pkl/006/nm-04/126/126.pkl.
[2025-07-02 15:42:58,561 - INFO]: Saved 69 valid frames to CASIA-B-pkl/006/nm-04/144/144.pkl.
[2025-07-02 15:42:58,587 - INFO]: Saved 69 valid frames to CASIA-B-pkl/006/nm-04/162/162.pkl.
[2025-07-02 15:42:58,610 - INFO]: Saved 76 valid frames to CASIA-B-pkl/006/nm-04/180/180.pkl.
[2025-07-02 15:42:58,768 - INFO]: Saved 123 valid frames to CASIA-B-pkl/006/nm-05/000/000.pkl.
[2025-07-02 15:42:58,775 - INFO]: Saved 74 valid frames to CASIA-B-pkl/006/nm-05/054/054.pkl.
[2025-07-02 15:42:58,840 - INFO]: Saved 45 valid frames to CASIA-B-pkl/006/nm-05/090/090.pkl.
[2025-07-02 15:42:58,850 - INFO]: Saved 121 valid frames to CASIA-B-pkl/006/nm-05/018/018.pkl.
[2025-07-02 15:42:58,852 - INFO]: Saved 53 valid frames to CASIA-B-pkl/006/nm-05/072/072.pkl.
[2025-07-02 15:42:58,890 - INFO]: Saved 116 valid frames to CASIA-B-pkl/006/nm-05/036/036.pkl.
[2025-07-02 15:42:58,896 - INFO]: Saved 46 valid frames to CASIA-B-pkl/006/nm-05/108/108.pkl.
[2025-07-02 15:42:58,937 - INFO]: Saved 69 valid frames to CASIA-B-pkl/006/nm-05/126/126.pkl.
[2025-07-02 15:42:58,978 - INFO]: Saved 92 valid frames to CASIA-B-pkl/006/nm-05/144/144.pkl.
[2025-07-02 15:42:59,036 - INFO]: Saved 89 valid frames to CASIA-B-pkl/006/nm-05/162/162.pkl.
[2025-07-02 15:42:59,071 - INFO]: Saved 95 valid frames to CASIA-B-pkl/006/nm-05/180/180.pkl.
[2025-07-02 15:42:59,104 - INFO]: Saved 90 valid frames to CASIA-B-pkl/006/nm-06/000/000.pkl.
[2025-07-02 15:42:59,175 - INFO]: Saved 49 valid frames to CASIA-B-pkl/006/nm-06/072/072.pkl.
[2025-07-02 15:42:59,180 - INFO]: Saved 92 valid frames to CASIA-B-pkl/006/nm-06/018/018.pkl.
[2025-07-02 15:42:59,216 - INFO]: Saved 70 valid frames to CASIA-B-pkl/006/nm-06/054/054.pkl.
[2025-07-02 15:42:59,233 - INFO]: Saved 44 valid frames to CASIA-B-pkl/006/nm-06/090/090.pkl.
[2025-07-02 15:42:59,242 - INFO]: Saved 47 valid frames to CASIA-B-pkl/006/nm-06/108/108.pkl.
[2025-07-02 15:42:59,260 - INFO]: Saved 94 valid frames to CASIA-B-pkl/006/nm-06/036/036.pkl.
[2025-07-02 15:42:59,307 - INFO]: Saved 72 valid frames to CASIA-B-pkl/006/nm-06/126/126.pkl.
[2025-07-02 15:42:59,347 - INFO]: Saved 80 valid frames to CASIA-B-pkl/006/nm-06/144/144.pkl.
[2025-07-02 15:42:59,370 - INFO]: Saved 81 valid frames to CASIA-B-pkl/006/nm-06/162/162.pkl.
[2025-07-02 15:42:59,408 - INFO]: Saved 83 valid frames to CASIA-B-pkl/006/nm-06/180/180.pkl.
[2025-07-02 15:42:59,474 - INFO]: Saved 97 valid frames to CASIA-B-pkl/007/bg-01/000/000.pkl.
[2025-07-02 15:42:59,563 - INFO]: Saved 60 valid frames to CASIA-B-pkl/007/bg-01/072/072.pkl.
[2025-07-02 15:42:59,563 - INFO]: Saved 105 valid frames to CASIA-B-pkl/007/bg-01/018/018.pkl.
[2025-07-02 15:42:59,570 - INFO]: Saved 83 valid frames to CASIA-B-pkl/007/bg-01/054/054.pkl.
[2025-07-02 15:42:59,570 - INFO]: Saved 97 valid frames to CASIA-B-pkl/007/bg-01/036/036.pkl.
[2025-07-02 15:42:59,640 - INFO]: Saved 57 valid frames to CASIA-B-pkl/007/bg-01/108/108.pkl.
[2025-07-02 15:42:59,643 - INFO]: Saved 58 valid frames to CASIA-B-pkl/007/bg-01/090/090.pkl.
[2025-07-02 15:42:59,674 - INFO]: Saved 78 valid frames to CASIA-B-pkl/007/bg-01/126/126.pkl.
[2025-07-02 15:42:59,688 - INFO]: Saved 80 valid frames to CASIA-B-pkl/007/bg-01/144/144.pkl.
[2025-07-02 15:42:59,755 - INFO]: Saved 78 valid frames to CASIA-B-pkl/007/bg-01/162/162.pkl.
[2025-07-02 15:42:59,759 - INFO]: Saved 79 valid frames to CASIA-B-pkl/007/bg-01/180/180.pkl.
[2025-07-02 15:42:59,853 - INFO]: Saved 100 valid frames to CASIA-B-pkl/007/bg-02/000/000.pkl.
[2025-07-02 15:42:59,904 - INFO]: Saved 104 valid frames to CASIA-B-pkl/007/bg-02/018/018.pkl.
[2025-07-02 15:42:59,925 - INFO]: Saved 81 valid frames to CASIA-B-pkl/007/bg-02/054/054.pkl.
[2025-07-02 15:42:59,942 - INFO]: Saved 59 valid frames to CASIA-B-pkl/007/bg-02/072/072.pkl.
[2025-07-02 15:42:59,979 - INFO]: Saved 54 valid frames to CASIA-B-pkl/007/bg-02/090/090.pkl.
[2025-07-02 15:42:59,982 - INFO]: Saved 94 valid frames to CASIA-B-pkl/007/bg-02/036/036.pkl.
[2025-07-02 15:42:59,993 - INFO]: Saved 54 valid frames to CASIA-B-pkl/007/bg-02/108/108.pkl.
[2025-07-02 15:43:00,044 - INFO]: Saved 77 valid frames to CASIA-B-pkl/007/bg-02/126/126.pkl.
[2025-07-02 15:43:00,089 - INFO]: Saved 79 valid frames to CASIA-B-pkl/007/bg-02/144/144.pkl.
[2025-07-02 15:43:00,110 - INFO]: Saved 79 valid frames to CASIA-B-pkl/007/bg-02/180/180.pkl.
[2025-07-02 15:43:00,129 - INFO]: Saved 80 valid frames to CASIA-B-pkl/007/bg-02/162/162.pkl.
[2025-07-02 15:43:00,258 - INFO]: Saved 110 valid frames to CASIA-B-pkl/007/cl-01/000/000.pkl.
[2025-07-02 15:43:00,332 - INFO]: Saved 86 valid frames to CASIA-B-pkl/007/cl-01/054/054.pkl.
[2025-07-02 15:43:00,352 - INFO]: Saved 61 valid frames to CASIA-B-pkl/007/cl-01/072/072.pkl.
[2025-07-02 15:43:00,354 - INFO]: Saved 121 valid frames to CASIA-B-pkl/007/cl-01/018/018.pkl.
[2025-07-02 15:43:00,370 - INFO]: Saved 110 valid frames to CASIA-B-pkl/007/cl-01/036/036.pkl.
[2025-07-02 15:43:00,413 - INFO]: Saved 58 valid frames to CASIA-B-pkl/007/cl-01/090/090.pkl.
[2025-07-02 15:43:00,421 - INFO]: Saved 56 valid frames to CASIA-B-pkl/007/cl-01/108/108.pkl.
[2025-07-02 15:43:00,455 - INFO]: Saved 72 valid frames to CASIA-B-pkl/007/cl-01/126/126.pkl.
[2025-07-02 15:43:00,475 - INFO]: Saved 74 valid frames to CASIA-B-pkl/007/cl-01/144/144.pkl.
[2025-07-02 15:43:00,526 - INFO]: Saved 74 valid frames to CASIA-B-pkl/007/cl-01/162/162.pkl.
[2025-07-02 15:43:00,529 - INFO]: Saved 75 valid frames to CASIA-B-pkl/007/cl-01/180/180.pkl.
[2025-07-02 15:43:00,668 - INFO]: Saved 106 valid frames to CASIA-B-pkl/007/cl-02/000/000.pkl.
[2025-07-02 15:43:00,690 - INFO]: Saved 79 valid frames to CASIA-B-pkl/007/cl-02/054/054.pkl.
[2025-07-02 15:43:00,723 - INFO]: Saved 114 valid frames to CASIA-B-pkl/007/cl-02/018/018.pkl.
[2025-07-02 15:43:00,758 - INFO]: Saved 60 valid frames to CASIA-B-pkl/007/cl-02/072/072.pkl.
[2025-07-02 15:43:00,760 - INFO]: Saved 52 valid frames to CASIA-B-pkl/007/cl-02/090/090.pkl.
[2025-07-02 15:43:00,789 - INFO]: Saved 52 valid frames to CASIA-B-pkl/007/cl-02/108/108.pkl.
[2025-07-02 15:43:00,820 - INFO]: Saved 115 valid frames to CASIA-B-pkl/007/cl-02/036/036.pkl.
[2025-07-02 15:43:00,854 - INFO]: Saved 73 valid frames to CASIA-B-pkl/007/cl-02/126/126.pkl.
[2025-07-02 15:43:00,867 - INFO]: Saved 78 valid frames to CASIA-B-pkl/007/cl-02/144/144.pkl.
[2025-07-02 15:43:00,908 - INFO]: Saved 75 valid frames to CASIA-B-pkl/007/cl-02/162/162.pkl.
[2025-07-02 15:43:00,939 - INFO]: Saved 81 valid frames to CASIA-B-pkl/007/cl-02/180/180.pkl.
[2025-07-02 15:43:01,007 - INFO]: Saved 95 valid frames to CASIA-B-pkl/007/nm-01/000/000.pkl.
[2025-07-02 15:43:01,057 - INFO]: Saved 102 valid frames to CASIA-B-pkl/007/nm-01/018/018.pkl.
[2025-07-02 15:43:01,112 - INFO]: Saved 60 valid frames to CASIA-B-pkl/007/nm-01/072/072.pkl.
[2025-07-02 15:43:01,119 - INFO]: Saved 97 valid frames to CASIA-B-pkl/007/nm-01/036/036.pkl.
[2025-07-02 15:43:01,128 - INFO]: Saved 88 valid frames to CASIA-B-pkl/007/nm-01/054/054.pkl.
[2025-07-02 15:43:01,137 - INFO]: Saved 56 valid frames to CASIA-B-pkl/007/nm-01/090/090.pkl.
[2025-07-02 15:43:01,191 - INFO]: Saved 58 valid frames to CASIA-B-pkl/007/nm-01/108/108.pkl.
[2025-07-02 15:43:01,222 - INFO]: Saved 71 valid frames to CASIA-B-pkl/007/nm-01/126/126.pkl.
[2025-07-02 15:43:01,242 - INFO]: Saved 72 valid frames to CASIA-B-pkl/007/nm-01/144/144.pkl.
[2025-07-02 15:43:01,255 - INFO]: Saved 73 valid frames to CASIA-B-pkl/007/nm-01/162/162.pkl.
[2025-07-02 15:43:01,311 - INFO]: Saved 76 valid frames to CASIA-B-pkl/007/nm-01/180/180.pkl.
[2025-07-02 15:43:01,366 - INFO]: Saved 88 valid frames to CASIA-B-pkl/007/nm-02/000/000.pkl.
[2025-07-02 15:43:01,407 - INFO]: Saved 93 valid frames to CASIA-B-pkl/007/nm-02/018/018.pkl.
[2025-07-02 15:43:01,445 - INFO]: Saved 95 valid frames to CASIA-B-pkl/007/nm-02/036/036.pkl.
[2025-07-02 15:43:01,473 - INFO]: Saved 65 valid frames to CASIA-B-pkl/007/nm-02/072/072.pkl.
[2025-07-02 15:43:01,494 - INFO]: Saved 59 valid frames to CASIA-B-pkl/007/nm-02/090/090.pkl.
[2025-07-02 15:43:01,503 - INFO]: Saved 91 valid frames to CASIA-B-pkl/007/nm-02/054/054.pkl.
[2025-07-02 15:43:01,526 - INFO]: Saved 59 valid frames to CASIA-B-pkl/007/nm-02/108/108.pkl.
[2025-07-02 15:43:01,578 - INFO]: Saved 77 valid frames to CASIA-B-pkl/007/nm-02/126/126.pkl.
[2025-07-02 15:43:01,608 - INFO]: Saved 78 valid frames to CASIA-B-pkl/007/nm-02/144/144.pkl.
[2025-07-02 15:43:01,635 - INFO]: Saved 80 valid frames to CASIA-B-pkl/007/nm-02/162/162.pkl.
[2025-07-02 15:43:01,652 - INFO]: Saved 81 valid frames to CASIA-B-pkl/007/nm-02/180/180.pkl.
[2025-07-02 15:43:01,760 - INFO]: Saved 100 valid frames to CASIA-B-pkl/007/nm-03/000/000.pkl.
[2025-07-02 15:43:01,823 - INFO]: Saved 83 valid frames to CASIA-B-pkl/007/nm-03/054/054.pkl.
[2025-07-02 15:43:01,840 - INFO]: Saved 109 valid frames to CASIA-B-pkl/007/nm-03/018/018.pkl.
[2025-07-02 15:43:01,849 - INFO]: Saved 94 valid frames to CASIA-B-pkl/007/nm-03/036/036.pkl.
[2025-07-02 15:43:01,853 - INFO]: Saved 58 valid frames to CASIA-B-pkl/007/nm-03/072/072.pkl.
[2025-07-02 15:43:01,893 - INFO]: Saved 51 valid frames to CASIA-B-pkl/007/nm-03/090/090.pkl.
[2025-07-02 15:43:01,905 - INFO]: Saved 51 valid frames to CASIA-B-pkl/007/nm-03/108/108.pkl.
[2025-07-02 15:43:01,945 - INFO]: Saved 76 valid frames to CASIA-B-pkl/007/nm-03/126/126.pkl.
[2025-07-02 15:43:01,960 - INFO]: Saved 80 valid frames to CASIA-B-pkl/007/nm-03/144/144.pkl.
[2025-07-02 15:43:02,030 - INFO]: Saved 84 valid frames to CASIA-B-pkl/007/nm-03/180/180.pkl.
[2025-07-02 15:43:02,036 - INFO]: Saved 77 valid frames to CASIA-B-pkl/007/nm-03/162/162.pkl.
[2025-07-02 15:43:02,133 - INFO]: Saved 101 valid frames to CASIA-B-pkl/007/nm-04/000/000.pkl.
[2025-07-02 15:43:02,201 - INFO]: Saved 110 valid frames to CASIA-B-pkl/007/nm-04/018/018.pkl.
[2025-07-02 15:43:02,213 - INFO]: Saved 86 valid frames to CASIA-B-pkl/007/nm-04/054/054.pkl.
[2025-07-02 15:43:02,225 - INFO]: Saved 59 valid frames to CASIA-B-pkl/007/nm-04/072/072.pkl.
[2025-07-02 15:43:02,272 - INFO]: Saved 104 valid frames to CASIA-B-pkl/007/nm-04/036/036.pkl.
[2025-07-02 15:43:02,278 - INFO]: Saved 50 valid frames to CASIA-B-pkl/007/nm-04/108/108.pkl.
[2025-07-02 15:43:02,279 - INFO]: Saved 56 valid frames to CASIA-B-pkl/007/nm-04/090/090.pkl.
[2025-07-02 15:43:02,327 - INFO]: Saved 77 valid frames to CASIA-B-pkl/007/nm-04/126/126.pkl.
[2025-07-02 15:43:02,381 - INFO]: Saved 79 valid frames to CASIA-B-pkl/007/nm-04/144/144.pkl.
[2025-07-02 15:43:02,394 - INFO]: Saved 79 valid frames to CASIA-B-pkl/007/nm-04/162/162.pkl.
[2025-07-02 15:43:02,397 - INFO]: Saved 80 valid frames to CASIA-B-pkl/007/nm-04/180/180.pkl.
[2025-07-02 15:43:02,517 - INFO]: Saved 100 valid frames to CASIA-B-pkl/007/nm-05/000/000.pkl.
[2025-07-02 15:43:02,560 - INFO]: Saved 83 valid frames to CASIA-B-pkl/007/nm-05/054/054.pkl.
[2025-07-02 15:43:02,604 - INFO]: Saved 97 valid frames to CASIA-B-pkl/007/nm-05/036/036.pkl.
[2025-07-02 15:43:02,605 - INFO]: Saved 59 valid frames to CASIA-B-pkl/007/nm-05/072/072.pkl.
[2025-07-02 15:43:02,616 - INFO]: Saved 107 valid frames to CASIA-B-pkl/007/nm-05/018/018.pkl.
[2025-07-02 15:43:02,630 - INFO]: Saved 52 valid frames to CASIA-B-pkl/007/nm-05/090/090.pkl.
[2025-07-02 15:43:02,676 - INFO]: Saved 55 valid frames to CASIA-B-pkl/007/nm-05/108/108.pkl.
[2025-07-02 15:43:02,698 - INFO]: Saved 67 valid frames to CASIA-B-pkl/007/nm-05/126/126.pkl.
[2025-07-02 15:43:02,717 - INFO]: Saved 71 valid frames to CASIA-B-pkl/007/nm-05/144/144.pkl.
[2025-07-02 15:43:02,733 - INFO]: Saved 69 valid frames to CASIA-B-pkl/007/nm-05/162/162.pkl.
[2025-07-02 15:43:02,778 - INFO]: Saved 73 valid frames to CASIA-B-pkl/007/nm-05/180/180.pkl.
[2025-07-02 15:43:02,885 - INFO]: Saved 102 valid frames to CASIA-B-pkl/007/nm-06/000/000.pkl.
[2025-07-02 15:43:02,934 - INFO]: Saved 105 valid frames to CASIA-B-pkl/007/nm-06/018/018.pkl.
[2025-07-02 15:43:02,942 - INFO]: Saved 83 valid frames to CASIA-B-pkl/007/nm-06/054/054.pkl.
[2025-07-02 15:43:02,979 - INFO]: Saved 59 valid frames to CASIA-B-pkl/007/nm-06/072/072.pkl.
[2025-07-02 15:43:02,989 - INFO]: Saved 110 valid frames to CASIA-B-pkl/007/nm-06/036/036.pkl.
[2025-07-02 15:43:03,010 - INFO]: Saved 56 valid frames to CASIA-B-pkl/007/nm-06/090/090.pkl.
[2025-07-02 15:43:03,012 - INFO]: Saved 57 valid frames to CASIA-B-pkl/007/nm-06/108/108.pkl.
[2025-07-02 15:43:03,085 - INFO]: Saved 78 valid frames to CASIA-B-pkl/007/nm-06/126/126.pkl.
[2025-07-02 15:43:03,102 - INFO]: Saved 80 valid frames to CASIA-B-pkl/007/nm-06/144/144.pkl.
[2025-07-02 15:43:03,134 - INFO]: Saved 82 valid frames to CASIA-B-pkl/007/nm-06/180/180.pkl.
[2025-07-02 15:43:03,135 - INFO]: Saved 79 valid frames to CASIA-B-pkl/007/nm-06/162/162.pkl.
[2025-07-02 15:43:03,254 - INFO]: Saved 87 valid frames to CASIA-B-pkl/008/bg-01/000/000.pkl.
[2025-07-02 15:43:03,363 - INFO]: Saved 118 valid frames to CASIA-B-pkl/008/bg-01/018/018.pkl.
[2025-07-02 15:43:03,365 - INFO]: Saved 105 valid frames to CASIA-B-pkl/008/bg-01/054/054.pkl.
[2025-07-02 15:43:03,372 - INFO]: Saved 69 valid frames to CASIA-B-pkl/008/bg-01/072/072.pkl.
[2025-07-02 15:43:03,432 - INFO]: Saved 126 valid frames to CASIA-B-pkl/008/bg-01/036/036.pkl.
